6707456|SPHL08FIREWALL01|10.255.113.76|CPU7.0|100.0|0|0|2023-07-25 08:54:50
6707461|SPHL08FIREWALL01|10.255.113.76|CPU8.0|100.0|0|1|2023-07-25 08:54:50
6707466|SPHL08FIREWALL01|10.255.113.76|CPU9.0|100.0|0|0|2023-07-25 08:54:50
6707471|SPHL08FIREWALL01|10.255.113.76|CPU10.0|100.0|0|1|2023-07-25 08:54:50
6707476|SPHL08FIREWALL01|10.255.113.76|CPU11.0|100.0|0|0|2023-07-25 08:54:50
6707481|SPHL08FIREWALL01|10.255.113.76|CPU12.0|100.0|0|0|2023-07-25 08:54:50
6707486|SPHL08FIREWALL01|10.255.113.76|CPU13.0|100.0|0|0|2023-07-25 08:54:50
6707491|SPHL08FIREWALL01|10.255.113.76|CPU14.0|100.0|0|1|2023-07-25 08:54:50
6707496|SPHL08FIREWALL01|10.255.113.76|CPU15.0|100.0|0|1|2023-07-25 08:54:50
6707501|SPHL08FIREWALL01|10.255.113.76|CPU16.0|100.0|0|1|2023-07-25 08:54:50
6707506|SPHL08FIREWALL01|10.255.113.76|CPU17.0|100.0|0|0|2023-07-25 08:54:50
6707511|SPHL08FIREWALL01|10.255.113.76|CPU18.0|100.0|0|0|2023-07-25 08:54:50
6707521|SPHL08FIREWALL01|10.255.113.76|CPU20.0|100.0|0|0|2023-07-25 08:54:50
6707526|SPHL08FIREWALL01|10.255.113.76|CPU21.0|100.0|0|1|2023-07-25 08:54:50
6707531|SPHL08FIREWALL01|10.255.113.76|CPU22.0|100.0|0|1|2023-07-25 08:54:50
6707546|SPHL08FIREWALL01|10.255.113.76|CPU25.0|100.0|0|1|2023-07-25 08:54:50
6707551|SPHL08FIREWALL01|10.255.113.76|CPU26.0|100.0|0|1|2023-07-25 08:54:50
6707556|SPHL08FIREWALL01|10.255.113.76|CPU27.0|100.0|0|0|2023-07-25 08:54:50
6707561|SPHL08FIREWALL01|10.255.113.76|CPU28.0|100.0|0|0|2023-07-25 08:54:50
6707566|SPHL08FIREWALL01|10.255.113.76|CPU29.0|100.0|0|0|2023-07-25 08:54:50
6707571|SPHL08FIREWALL01|10.255.113.76|CPU30.0|100.0|0|0|2023-07-25 08:54:50
6707581|SPHL08FIREWALL01|10.255.113.76|CPU32.0|100.0|0|0|2023-07-25 08:54:50
6707591|SPHL08FIREWALL01|10.255.113.76|DROP_PACKET|1000000.0|0|507|2023-07-25 08:54:50
6707596|SPHL08FIREWALL01|10.255.113.76|CONNECTIONS|5000000.0|0|48718|2023-07-25 08:54:50
6707641|SPHL08FIREWALL02|10.255.113.77|CPU4.0|100.0|0|5|2023-07-25 08:54:50
