967|135.5|
22915|7616.799999999999|
28189|860.0|
2949|240.29999999999998|
6080|191.1|
13917|1792.2|
54359|343.9|
14279|343.9|
2640|9.7|
57371|483.1|
5|256.5|
61258|148.8|
57046|2860.9|
61261|600.0|
11723|486.7|
7233|388.20000000000005|
33607|3512.1|
49374|8746.0|
7594|10229.1|
4500|258.8|
38159|423.0|
33827|45608.200000000004|
15548|860.0|
56092|17.0|
10101|8723.8|
20564|512.0|
6682|240.29999999999998|
22621|240.29999999999998|
7071|1024.0|
29708|8865.3|
58104|194.60000000000002|
43825|295.0|
11798|7225.6|
49526|7225.6|
53124|518.4|
20087|859.6|
17919|40.0|
10255|792.5999999999999|
53590|353.79999999999995|
55476|367.3|
13786|22598.2|
557|731.5|
33538|437.7|
38959|525.4|
48712|5170.099999999999|
49226|99.8|
53305|500.8|
60573|796.6999999999999|
15486|1126.4|
13280|6711.2|
11087|239.5|
53545|354.09999999999997|
57203|35.5|
39138|35.5|
55626|452.5|
57493|483.1|
57948|859.8|
17447|859.8|
1543|535.6|
29443|246.5|
11807|11973.3|
34351|175.6|
33467|1352.5|
55477|367.3|
36966|2249.0|
28148|859.8|
59053|1984.5|
59894|9775.599999999999|
22619|137333.39999999997|
58916|599.8|
2437|786.5|
53003|786.5|
49282|6908.4|
43826|295.0|
57264|860.6|
5334|830.9|
31082|304.7|
4938|2364.5|
48714|5170.099999999999|
3764|263.3|
22594|191.1|
28228|860.0|
11885|25029.300000000007|
19752|3950.1|
3716|6458.7|
38822|27627.2|
53169|605.0|
55638|846.1999999999999|
49527|846.1999999999999|
2065|2027.3000000000002|
19927|2420.9|
28520|525.4|
52265|1456.3000000000002|
57204|35.5|
30003|860.0|
50568|229.4|
34601|1409.7|
49147|860.8|
55873|1788.4|
37591|1788.4|
57928|524.6|
56308|8006.299999999999|
53477|354.09999999999997|
644|240.89999999999998|
11795|2720.0|
10397|2720.0|
50930|1738.4|
6756|664.8|
60327|194.89999999999998|
37777|1492.5|
7711|26656.9|
13815|275.0|
27156|859.8|
56979|107.9|
33473|275.2|
608|634.9000000000001|
55911|1126.4|
17698|2061.5|
20365|525.9|
10464|3926.5|
52758|3205.4|
2743|9645.9|
15629|9645.9|
61187|290.6|
29885|859.8|
34350|175.6|
49474|1822.1000000000001|
41236|860.8|
10488|1066.9|
60208|157.2|
36599|50.8|
9177|25776.100000000002|
56638|442.3|
53443|518.9|
5317|518.9|
27134|859.8|
56093|17.0|
15697|261.9|
54619|194.0|
10102|492.8|
26850|354.09999999999997|
39377|246.5|
55342|524.2|
56006|1126.4|
7904|167.1|
58942|860.7|
13338|914.5|
57061|157.2|
23470|22598.2|
17207|649.3|
135|509.5|
14896|509.5|
4196|1051.3999999999999|
27830|550.9|
38823|27627.2|
7296|338.9|
36122|192.6|
6736|541.9|
36178|255.5|
37718|297.0|
9763|33389.9|
28372|525.4|
49351|357.0|
58087|2794.5|
5092|234.70000000000002|
56639|1130.3|
56915|1039.6|
50947|991.4999999999998|
50929|1738.4|
27137|859.8|
342|440.4|
58085|1900.9|
57892|524.6|
18809|859.8|
3021|434.0|
27854|197936.8|
174|878.4000000000001|
61619|354.09999999999997|
5499|234.70000000000002|
41974|58.9|
21158|255.6|
24598|1492.5|
30938|526.4|
57059|58.9|
55639|846.1999999999999|
7430|225.7|
10375|511.0|
3208|279.1|
5728|234.70000000000002|
2725|154.10000000000002|
18306|1042.8|
6293|640.4|
52263|865.6|
20324|859.6|
58941|860.7|
49402|1053.7|
10702|501.3|
18543|859.8|
15505|860.0|
53183|354.09999999999997|
31584|467.1|
48718|3180.0|
58549|82.0|
34225|246.5|
36967|2249.0|
29811|233.0|
92|606.4|
11988|469.0999999999999|
60116|524.2|
4735|145.3|
13783|275.0|
4227|240.29999999999998|
12116|653.9|
56121|796.6999999999999|
18304|530.9|
57494|907.5|
463|63.2|
11672|486.7|
17719|525.9|
29995|860.0|
23509|5189.3|
11178|2460.6000000000004|
50337|216.99999999999997|
49528|196.6|
467|47.9|
56299|8006.299999999999|
56978|107.9|
32007|861.1|
9729|44689.899999999994|
37716|853.4000000000001|
53476|649.4|
59703|58.9|
49713|246.5|
49145|860.8|
60574|796.6999999999999|
30062|860.0|
53943|157.2|
28361|525.4|
309|637.5|
26612|354.09999999999997|
4525|539.9|
210|338.8|
31004|304.7|
7141|213.9|
43827|295.0|
26393|354.09999999999997|
9895|517.5|
7005|477.2|
11890|25029.300000000007|
10925|2840.8999999999996|
20375|859.6|
53440|518.9|
32598|1161.1|
17439|354.09999999999997|
59030|846.1999999999999|
29883|11099.8|
29716|294.9|
54620|194.0|
4917|143.0|
26321|157.2|
30445|1225.4|
17257|58.9|
7030|443.4|
6840|246.7|
27131|859.8|
56094|17.0|
2067|2027.3000000000002|
55343|524.2|
49686|1126.4|
40611|1126.4|
37717|297.0|
53593|255.5|
44704|72717.70000000001|
28079|4258.2|
11892|25029.300000000007|
19731|157.2|
29935|859.8|
17532|456.5|
29911|859.8|
56640|737.0999999999999|
48720|3425.5|
3074|240.29999999999998|
4239|240.29999999999998|
18513|859.8|
56914|1039.6|
23662|550.9|
19710|600.0|
58944|860.6|
43855|58.9|
9200|25776.100000000002|
30448|1225.4|
38108|423.0|
5168|610.5|
12068|469.0999999999999|
57495|931.1|
25960|345.2|
59603|618.6999999999999|
5159|234.70000000000002|
20128|859.6|
44035|845.9|
14822|465.8|
22123|860.6|
31575|467.1|
55341|524.2|
59742|98.2|
59716|58.9|
45015|21340.8|
27148|859.8|
60326|194.89999999999998|
19711|4974.099999999999|
6735|664.8|
4106|338.7|
108|606.4|
49403|1053.7|
61484|598.4|
29881|859.8|
7146|615.5|
17444|354.09999999999997|
21417|11917.599999999999|
37593|11917.599999999999|
53184|354.09999999999997|
53591|353.79999999999995|
19804|304.7|
25938|517.5|
60122|524.2|
1754|240.29999999999998|
60575|796.6999999999999|
9838|31607.899999999998|
12609|472.4|
31109|354.09999999999997|
105|97.19999999999999|
57891|524.6|
34853|108.0|
45529|860.0|
17450|354.09999999999997|
55536|1886.1|
61621|354.09999999999997|
26797|274.59999999999997|
6714|163.1|
17433|2414.1|
27821|21808.8|
52760|1976.6|
18915|525.9|
60117|524.2|
9756|1956.6|
28383|525.4|
33663|1733.5|
55701|1165.8000000000002|
44082|175.5|
2999|240.29999999999998|
53438|281.5|
44996|860.8|
22385|550.9|
7958|532.8|
17121|354.09999999999997|
56307|8006.299999999999|
23428|100.0|
18667|859.8|
17307|354.09999999999997|
50191|1583.3|
15538|2580.0|
2854|185.1|
10512|840.1|
56095|17.0|
35399|255.6|
15516|804.7|
26291|255.6|
25976|23633.2|
13802|5190.2|
38160|423.0|
45511|860.0|
49705|246.5|
37334|354.09999999999997|
3203|279.1|
59054|1984.5|
1815|240.29999999999998|
6706|345.2|
4105|532.6|
17847|242.89999999999998|
29812|233.0|
20137|413.1|
28137|859.8|
57213|352.3|
49459|1363.4|
57692|1083.4|
25457|1042.9|
59715|58.9|
54621|194.0|
1798|243.7|
56053|72140.40000000001|
24605|354.09999999999997|
30086|233.0|
43853|295.0|
6629|466.70000000000005|
56298|8006.299999999999|
59063|235.70000000000002|
6800|345.2|
49863|5170.099999999999|
26735|7514.099999999999|
39271|412.9|
11122|5189.3|
44948|860.8|
22908|79821.4|
29271|1179.5|
27732|5850.4|
11465|3411.2999999999997|
35|90.2|
7454|141.9|
32590|713.1|
5344|440.6|
7201|216.1|
29737|2113.9|
18882|525.9|
9642|25751.4|
34940|1084.5|
12385|1814.5|
57496|1201.9|
17929|40.0|
57913|524.6|
6054|124.3|
52083|34406.4|
1464|462.8|
15539|860.0|
4603|240.29999999999998|
5576|338.8|
60244|193.3|
44953|860.8|
54268|11120.5|
13758|5190.2|
60120|524.2|
57889|524.6|
59064|235.70000000000002|
29480|859.8|
15622|914.0|
53185|354.09999999999997|
5162|615.5|
48716|157.2|
22760|52034.3|
49531|52034.3|
41970|58.9|
11883|25029.300000000007|
23721|354.09999999999997|
19097|1239.6000000000001|
36602|49.8|
30202|21042.800000000003|
56642|108.0|
37321|157.1|
12232|25776.100000000002|
14106|117.8|
44980|15751.199999999995|
26054|21957.5|
20691|70.0|
59896|1313.6|
1275|193.9|
55706|1043.1000000000001|
61622|354.09999999999997|
27887|241.1|
35067|2573.7|
37734|545.4|
427|791.5|
51991|560.6|
25919|517.5|
31013|2205.2|
19724|10397.2|
49698|246.5|
30054|860.0|
53945|157.2|
28269|860.0|
43856|295.0|
5439|15420.500000000002|
58943|860.6|
58732|24686.7|
7409|1564.6|
6053|155.4|
6249|459.3|
6632|459.2|
11792|709.3|
59910|21717.100000000002|
2848|154.10000000000002|
45559|860.0|
13310|866.3|
30629|5748.3|
29411|246.5|
5899|466.8|
56005|1126.4|
56916|1039.6|
28915|246.5|
28975|246.5|
5984|145.3|
59719|58.9|
45546|860.0|
19718|157.2|
15399|157.2|
33478|437.7|
54627|42.89999999999999|
39901|2027.3000000000002|
24650|354.09999999999997|
29949|860.0|
56096|27.0|
36654|368.1|
51016|7522.099999999999|
30424|7522.099999999999|
29810|283.0|
17289|890.5|
26843|255.6|
10779|8718.0|
1505|539.0|
28121|859.8|
2778|246.90000000000003|
20389|525.9|
6439|234.70000000000002|
13270|510.20000000000005|
20312|859.6|
44954|860.8|
5204|273.0|
1722|292.9|
29872|859.8|
12003|653.9|
25049|258.8|
52789|7710.999999999999|
36620|77.5|
20142|859.6|
36055|108.0|
11148|8608.8|
31577|467.1|
5737|550.9|
44043|501.4|
39775|9313.1|
17260|157.2|
32388|354.09999999999997|
43854|295.0|
49677|1126.4|
37310|108.0|
390|342.2|
33071|414.2|
30046|860.0|
6502|100.2|
37732|518.4|
53442|281.5|
33639|309.5|
59909|21717.100000000002|
5294|143.0|
38173|255.6|
36600|49.8|
13405|5189.3|
115|34.3|
56643|540.8000000000001|
57895|524.6|
30440|6669.4|
57497|1298.4|
49716|246.5|
7115|30562.1|
5320|30562.1|
6572|378.4|
792|843.6|
29833|859.8|
61623|354.09999999999997|
28241|860.0|
58764|577.4|
59893|9775.599999999999|
4241|76.30000000000001|
39548|882.0|
53947|1239.8000000000002|
18947|263.6|
60209|157.2|
51992|560.6|
6755|664.8|
7348|308.6|
38649|276.29999999999995|
17400|157.2|
33022|353.9|
9420|422.3|
28459|525.4|
17700|2061.5|
17500|354.09999999999997|
15498|525.4|
11804|2467.9|
15400|2467.9|
43857|295.0|
20805|3015.2|
11902|25029.300000000007|
9758|1953.1|
41972|58.9|
17417|304.9|
30162|155174.9|
45025|860.8|
4278|23060.6|
34630|196.4|
29720|294.9|
7825|117.9|
49720|246.5|
17077|403.2|
5506|873.0|
5554|873.0|
14899|1502.3999999999999|
56052|34252.4|
37595|34252.4|
5284|948.7|
56097|27.0|
30324|6244.0|
53186|354.09999999999997|
37363|100.0|
60118|524.2|
19785|1303.7|
31890|550.6|
31083|4113.8|
54628|86.69999999999999|
59698|58.9|
59712|58.9|
5035|3227.6000000000004|
29719|786.3999999999999|
18388|48.3|
10445|0.0|
57936|524.6|
10928|792.8|
25829|345.2|
2825|20048.699999999997|
17175|9889.3|
53944|157.2|
37395|525.4|
58865|2611.2|
23742|550.9|
21777|245.79999999999998|
902|548.3|
53949|1239.8000000000002|
37736|790.4|
20566|1592.5|
3064|243.7|
28510|525.4|
28077|7433.1|
60119|524.2|
28264|860.0|
11943|22421.300000000003|
46076|459.29999999999995|
5671|776.6|
49692|1126.4|
9831|31607.899999999998|
10561|22564.3|
7113|664.8|
11907|25029.300000000007|
1229|952.3000000000001|
24595|354.09999999999997|
499|3697.5|
45517|860.0|
38188|728.1|
11785|1341.2|
28405|525.4|
57057|747.8|
11997|653.9|
461|3829.2999999999997|
31579|467.1|
17846|1227.1|
23393|261.9|
17518|890.5|
19457|846.1999999999999|
28283|860.0|
10668|123.80000000000001|
43820|295.0|
29702|2573.7|
15492|1126.4|
57526|1743.2|
10839|246.3|
17287|1043.1000000000001|
45548|860.0|
56644|108.0|
1833|115.8|
37324|157.2|
20337|859.8|
13389|22598.2|
3308|549.0|
59561|862.4|
57498|2297.9|
56098|27.0|
55919|1126.4|
44045|501.4|
26495|501.4|
18648|859.8|
5894|166.9|
49460|2607.3999999999996|
32122|861.1|
59892|9775.599999999999|
2567|1285.8|
15557|862.2|
3720|911.0999999999999|
6216|640.4|
25461|1042.9|
17101|354.09999999999997|
26049|497.6|
38181|1338.1000000000001|
59697|58.9|
3718|702.6|
26164|3950.1|
31015|206.20000000000002|
37596|206.20000000000002|
36653|368.1|
36601|49.8|
7993|246.3|
49461|8441.8|
18902|412.9|
49704|246.5|
26163|3950.1|
23680|147.4|
371|76.4|
38648|276.29999999999995|
11018|503.3|
30076|283.0|
30085|283.0|
46071|1068.6|
59897|1313.6|
49739|246.5|
5185|234.70000000000002|
56641|108.0|
10931|734.4|
37353|525.4|
41891|300.0|
29695|2573.4|
22880|78271.8|
81|539.0|
43818|295.0|
17511|108.0|
38838|18402.0|
29876|859.8|
55637|846.1999999999999|
5891|6051.900000000001|
26051|859.6|
60437|1187.5|
4226|636.3|
56645|157.2|
9606|1814.5|
41783|206.20000000000002|
19717|157.2|
60519|216.1|
51017|7522.099999999999|
33479|437.7|
48715|157.2|
49699|246.5|
12082|653.9|
26632|137.5|
57944|859.8|
49734|246.5|
44989|860.8|
29468|860.0|
20490|107.0|
18308|530.9|
37309|157.2|
33536|437.7|
58866|366.4|
22392|865.7|
29718|589.8|
17948|40.0|
20415|354.09999999999997|
29943|860.0|
17517|890.5|
30057|860.0|
11718|3494.2999999999997|
29793|58.9|
18662|859.8|
26040|1672.1|
53946|2673.4|
44041|304.8|
5346|535.6|
28549|34080.7|
31086|157.2|
60125|524.2|
27194|34031.4|
45532|860.0|
23796|550.9|
20212|413.1|
10630|128.0|
7578|261.9|
11935|25029.300000000007|
11180|1535.1|
4598|41835.0|
9998|3686.4|
6367|3686.4|
11931|25029.300000000007|
56099|17.0|
12018|469.0999999999999|
4429|240.29999999999998|
17266|354.09999999999997|
37597|354.09999999999997|
1822|240.29999999999998|
2334|473.99999999999994|
6052|166.9|
19926|747.6|
15489|1126.4|
5765|234.70000000000002|
24614|354.09999999999997|
14890|1502.3999999999999|
45544|860.0|
10244|860.0|
109|342.2|
17410|1043.1000000000001|
27804|27543.2|
59705|58.9|
30167|21042.800000000003|
7347|477.0|
55459|973.8000000000001|
310|401.1|
34859|108.0|
29832|859.8|
10664|8023.9|
17322|354.09999999999997|
4238|260.7|
26849|354.09999999999997|
52790|7710.999999999999|
9764|33273.4|
37660|7562.799999999999|
53475|452.5|
23737|354.09999999999997|
57280|68.6|
1282|483.3|
23529|5189.3|
29962|860.0|
3118|240.29999999999998|
44998|860.8|
45545|860.0|
1779|273.3|
19923|1239.6000000000001|
3678|3221.4|
38171|354.09999999999997|
22675|81.9|
22379|1239.6000000000001|
12402|1814.5|
30439|6669.7|
41246|157.2|
23689|354.09999999999997|
2510|473.0|
6744|246.7|
38527|255.5|
27313|525.6|
59905|3465377.3000000003|
14401|117.8|
32675|7020.3|
1631|234.70000000000002|
21579|354.09999999999997|
23190|4341.3|
50188|9461.3|
3564|234.70000000000002|
29724|294.9|
56646|1239.8|
57880|524.6|
4104|2680.6|
6014|1082.3|
30358|1753.7|
7501|49.1|
20274|859.6|
25959|345.2|
7060|664.8|
44942|860.8|
45524|860.0|
43845|295.0|
3168|1149.6999999999998|
175|878.4000000000001|
23|240.29999999999998|
12074|653.9|
29873|859.8|
3306|549.0|
3024|240.29999999999998|
11930|25029.300000000007|
78|133363.7|
4657|589.8|
20771|568.5|
49702|246.5|
4782|549.0|
53950|1239.8000000000002|
4789|523.6|
736|549.0|
459|0.0|
28205|860.0|
38166|255.6|
52788|11602.199999999999|
5322|615.5|
32008|861.1|
12045|469.0999999999999|
31592|467.1|
25364|452.5|
60121|524.2|
6621|952.3000000000001|
45613|550.9|
29794|58.9|
5325|723.2|
29198|43480.0|
49676|1126.4|
12387|1814.5|
8240|1814.5|
3657|335.7|
22102|860.6|
59717|58.9|
15624|860.0|
49463|8441.8|
42021|845.9|
31955|1287.7|
6468|0.0|
21466|354.09999999999997|
22389|55846.9|
10639|288.3|
6554|443.4|
13364|274.1|
20858|1094.9|
17404|354.09999999999997|
2664|189.6|
49718|246.5|
33472|275.2|
31423|1217.1000000000001|
188|145.3|
38109|423.0|
5481|143.0|
53478|157.2|
43846|295.0|
9138|1575.7000000000003|
36616|77.5|
60124|524.2|
49697|1126.4|
15494|1126.4|
29927|859.8|
2881|1423.3|
21582|770.5999999999999|
28178|859.8|
7267|223.4|
27360|550.9|
44956|860.8|
37735|1066.5|
57943|524.6|
46075|1068.6|
2763|196.39999999999998|
37296|157.2|
30188|353.79999999999995|
57896|524.6|
46070|1068.6|
24616|354.09999999999997|
3671|1051.3999999999999|
38175|452.5|
15604|860.0|
24607|354.09999999999997|
17235|432.90000000000003|
17949|40.0|
2154|637.5|
5895|459.3|
6026|486.2|
5270|486.2|
16379|373.7|
42641|425.5|
59721|58.9|
4702|90.5|
49610|949.7|
10514|840.1|
6998|234.70000000000002|
48723|353.9|
29620|246.5|
9897|249.0|
18614|859.8|
19945|734.3|
26382|196.6|
11917|25029.300000000007|
4649|289.6|
19741|20944.4|
12138|469.0999999999999|
18889|412.9|
13285|1788.4|
12038|469.0999999999999|
22986|78950.6|
29696|2573.4|
14193|240.29999999999998|
59602|776.1|
12096|469.0999999999999|
37671|7562.799999999999|
6030|240.29999999999998|
29999|860.0|
6753|664.8|
60438|1187.5|
34612|1187.5|
59711|58.9|
17988|40.0|
15452|469.0999999999999|
60411|14702.099999999999|
57946|859.8|
17364|354.09999999999997|
30055|860.0|
43847|295.0|
29963|860.0|
4786|125.6|
28204|860.0|
12052|469.0999999999999|
370|1060.4|
10140|242.89999999999998|
32986|354.09999999999997|
45518|860.0|
29955|31580.0|
12186|25776.100000000002|
2703|189.6|
29874|859.8|
36186|423.0|
1929|543.8|
45016|11100.8|
23046|77982.2|
60126|524.2|
36875|20262.3|
11889|25029.300000000007|
37299|108.0|
28223|860.0|
59704|58.9|
17496|354.09999999999997|
48717|157.2|
7986|2198.0|
20329|413.1|
26386|196.6|
37408|525.4|
42489|456.2|
9265|25776.100000000002|
49707|246.5|
32112|861.1|
12152|652.5|
25468|1042.9|
17126|354.09999999999997|
176|354.09999999999997|
41748|1078.5|
29797|39.2|
45522|860.0|
20473|70.0|
18784|859.8|
49710|246.5|
5096|338.8|
60412|4769.299999999999|
20445|580.5|
28553|34080.7|
30323|6244.0|
32400|354.09999999999997|
2950|220.7|
30267|895.3|
58551|82.0|
29654|9311.1|
457|145.3|
30208|353.79999999999995|
18610|859.8|
20491|107.0|
11921|25029.300000000007|
26006|1588.5|
48726|353.9|
9523|988.8|
57937|524.6|
44961|860.8|
43683|295.0|
10040|261.9|
32909|737.6999999999999|
13468|619.0|
18856|525.9|
25942|517.5|
18501|5979.8|
5898|111140.5|
23020|78271.8|
56007|1126.4|
50189|245.3|
10918|206.4|
17943|40.0|
59710|58.9|
30623|5748.3|
11854|653.9|
49687|1126.4|
11933|23547.700000000004|
17499|6785.4|
17415|845.9999999999999|
32399|1043.1000000000001|
9761|33389.9|
5324|303.1|
57697|1083.4|
7712|752.8|
3768|240.29999999999998|
3685|335.8|
6865|1784.2|
2699|143.20000000000002|
29938|859.8|
30322|6244.0|
35454|3210.6|
30018|860.0|
3316|7931.8|
57688|1126.4|
19778|1008.4|
7130|1008.4|
57530|1743.2|
12142|469.0999999999999|
6070|65.6|
18391|48.3|
9945|525.7|
44083|175.5|
3844|532.6|
50190|10594.5|
17640|1084.0|
44970|860.8|
4220|263.3|
59906|3465377.3000000003|
55910|1126.4|
5621|234.70000000000002|
26794|916.3000000000001|
17084|191.2|
59706|58.9|
17098|5269.299999999999|
20197|1126.4|
29956|31580.0|
5947|111048.3|
257|223.89999999999998|
373|76.4|
41750|1078.5|
6725|664.8|
11929|23547.700000000004|
49733|246.5|
2309|738.0|
12515|260.4|
33017|255.6|
12209|25776.100000000002|
49726|246.5|
10970|304.9|
29054|242.1|
5808|246.0|
19791|1008.4|
592|145.2|
17435|1043.1000000000001|
609|14473.400000000001|
57934|524.6|
48719|3180.0|
12423|55844.29999999999|
2426|55844.29999999999|
57527|1743.2|
22388|57792.5|
50336|48037.8|
49464|8441.8|
6503|100.2|
49865|5170.099999999999|
12102|469.0999999999999|
864|634.9000000000001|
5283|786.9|
12190|25776.100000000002|
17694|1084.0|
17933|40.0|
20124|859.6|
5048|163.1|
20383|859.6|
20690|231.0|
32030|861.1|
28166|859.8|
57256|4084.8999999999996|
60419|4769.299999999999|
102|469.9|
49708|246.5|
5858|111140.5|
14126|606.3|
12507|32623.7|
39362|246.5|
60123|524.2|
57894|524.6|
31024|108.0|
50371|1126.4|
50307|21621.4|
45468|226.1|
7681|1249.7|
5183|606.3|
29260|275.1|
37314|176.70000000000002|
43850|295.0|
8222|3686.4|
55947|1126.4|
34294|255.6|
536|157.2|
22951|77982.2|
48721|3180.0|
2096|3180.0|
14328|117.8|
659|96.1|
49731|246.5|
30418|100.0|
7449|19113.199999999997|
30420|100.0|
2579|637.5|
30273|895.3|
50140|240.6|
19801|304.7|
26800|916.3|
31042|4253.2|
25898|517.5|
33026|753.5999999999999|
48722|353.9|
26250|354.09999999999997|
39826|1065.5|
26798|916.4000000000001|
59738|58.9|
33630|4943.8|
9526|1438.1|
255|672.8000000000001|
233|76.4|
2606|580.8|
5480|143.0|
20322|859.6|
29714|393.2|
12228|25776.100000000002|
42681|425.5|
19461|846.1999999999999|
60127|524.2|
11021|256.40000000000003|
12101|652.5|
44975|407.0|
32579|1195.2|
30321|6244.0|
6615|952.3000000000001|
14124|1239.6000000000001|
55948|1126.4|
15551|860.0|
55925|1126.4|
5927|12431.900000000001|
57914|524.6|
39774|9311.1|
15635|9311.1|
49815|246.5|
37601|246.5|
28851|354.09999999999997|
46065|1068.6|
44036|845.9|
17334|354.09999999999997|
29937|859.8|
30298|859.8|
26039|653.9|
1424|933.3000000000001|
49465|8441.8|
5149|234.70000000000002|
57058|747.8|
37404|525.4|
32785|688.5|
17510|830.8|
26348|354.09999999999997|
17112|846.1999999999999|
49709|246.5|
29750|2113.9|
32391|255.6|
58053|59.9|
43852|295.0|
37318|108.0|
40740|501.59999999999997|
11588|55554.59999999999|
54256|3725.6000000000004|
32067|861.1|
19481|785.6999999999999|
9894|517.5|
5650|28.9|
28474|525.4|
17355|649.3|
57881|524.6|
11937|23547.700000000004|
7224|234.70000000000002|
59720|58.9|
19750|22015.6|
49279|6908.4|
18777|5979.8|
38425|1283.6000000000001|
60391|3827.7000000000003|
28500|525.4|
45552|860.0|
18467|859.8|
1707|437.20000000000005|
142|1109.4|
26957|100.0|
6050|1993.2|
54026|338.2|
36184|560.5|
6689|1638.4|
9877|21808.8|
28906|246.5|
30297|859.8|
28161|859.8|
28134|859.8|
2269|5150.1|
11747|2061.2|
26941|412.9|
1715|122.19999999999999|
48725|353.9|
32145|861.1|
17277|354.09999999999997|
52032|354.09999999999997|
502|96.1|
26416|550.9|
20883|550.9|
29958|860.0|
17481|354.09999999999997|
59912|21717.100000000002|
36066|108.0|
30093|233.0|
44974|407.0|
30175|10802.800000000001|
20162|413.1|
44964|860.8|
55914|1126.4|
920|317.6|
60410|118.8|
17072|830.8|
35405|255.6|
2321|952.3000000000001|
18385|154.9|
10695|0.0|
10203|488.4|
6268|364.0|
23079|78345.2|
5699|234.70000000000002|
26402|550.9|
4266|437.20000000000005|
11059|0.0|
53592|255.5|
50192|1083.3|
20213|413.1|
57912|524.6|
6860|234.70000000000002|
49278|6908.4|
57945|859.8|
47641|122.19999999999999|
5304|143.0|
39525|1022.0|
28232|860.0|
18569|859.8|
60128|524.2|
45521|860.0|
49714|246.5|
44972|407.0|
52031|407.0|
36500|77.5|
29855|859.8|
49781|246.5|
19779|1008.4|
60245|193.3|
59903|3465377.3000000003|
55896|1126.4|
6406|1024.0|
28157|859.8|
57919|524.6|
17438|354.09999999999997|
44037|845.9|
6007|271.1|
7256|933.3000000000001|
6899|664.8|
20161|413.1|
9995|2298.8|
6783|664.8|
19743|10704.400000000001|
29723|294.9|
41116|2662.4|
28411|525.4|
17350|354.09999999999997|
34622|196.4|
11823|469.0999999999999|
38096|1566.8000000000004|
59718|58.9|
11924|23902.900000000005|
43815|295.0|
4959|738.0|
29893|859.8|
9765|1953.1|
38193|1492.5|
13284|1788.4|
5486|143.0|
5660|481.20000000000005|
39831|1065.5|
20074|413.1|
5584|9777.1|
55913|1126.4|
320|6606.700000000001|
49466|8441.8|
5087|234.70000000000002|
49866|5170.099999999999|
27819|21808.8|
43848|295.0|
44962|910.8|
5408|143.0|
21828|157.0|
29973|860.0|
4953|541.9|
23674|550.9|
10907|1962.1999999999998|
25973|657.5|
60415|118.8|
32631|760.1|
19830|117.69999999999999|
60129|524.2|
59713|58.9|
30564|2113.9|
33916|324.4|
5352|722.6|
2529|952.3000000000001|
43133|304.59999999999997|
59920|21717.100000000002|
36090|2192.0|
5330|246.0|
25464|1042.9|
43879|993.6|
36180|423.0|
23654|2004.5|
7840|117.9|
15552|860.0|
55922|1126.4|
49711|246.5|
4919|143.0|
5501|438.2|
33643|561.0|
655|145.3|
27912|525.4|
7500|49.1|
5143|234.70000000000002|
7250|562.1|
5483|143.0|
17336|550.9|
60390|3827.7000000000003|
13354|5190.2|
5406|438.2|
38678|25301.6|
55946|1126.4|
37603|1126.4|
3545|141.9|
13855|5190.2|
55936|1126.4|
12401|1814.5|
10046|261.9|
29049|98.3|
