id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6707006,SPGM01DRFIREWALL01,10.255.113.92,bond1.151,20000000,248,279,2023-05-08 15:44:27
6707011,SPGM01DRFIREWALL01,10.255.113.92,bond2,2000000,69049,32964,2023-05-08 15:44:27
6707016,SPGM01DRFIREWALL01,10.255.113.92,bond1,20000000,538,535,2023-05-08 15:44:27
6707201,SPGM01DRFIREWALL02,10.255.113.93,bond1.150,20000000,932449,2821525,2023-05-08 15:44:27
6707206,SPGM01DRFIREWALL02,10.255.113.93,bond1.151,20000000,2748823,1019638,2023-05-08 15:44:27
6707211,SPGM01DRFIREWALL02,10.255.113.93,bond2,2000000,32956,69006,2023-05-08 15:44:27
6707216,SPGM01DRFIREWALL02,10.255.113.93,bond1,20000000,3842846,3815806,2023-05-08 15:44:27
6707401,SPHL08FIREWALL01,10.255.113.76,bond1,20000000,548,535,2023-05-08 15:44:27
6707406,SPHL08FIREWALL01,10.255.113.76,bond1.150,20000000,221,248,2023-05-08 15:44:27
6707411,SPHL08FIREWALL01,10.255.113.76,bond1.151,20000000,247,279,2023-05-08 15:44:27
6707416,SPHL08FIREWALL01,10.255.113.76,bond2,2000000,269819,33162,2023-05-08 15:44:27
6707601,SPHL08FIREWALL02,10.255.113.77,bond2,2000000,33172,269919,2023-05-08 15:44:27
6707606,SPHL08FIREWALL02,10.255.113.77,bond1.151,20000000,19565005,45426654,2023-05-08 15:44:27
6707611,SPHL08FIREWALL02,10.255.113.77,bond1.150,20000000,44195195,20278745,2023-05-08 15:44:27
6707616,SPHL08FIREWALL02,10.255.113.77,bond1,20000000,65724426,65705471,2023-05-08 15:44:27
6864761,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,eth2,1000000,4,33387,2023-05-08 15:44:26
6864766,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,eth1,10000000,533,4,2023-05-08 15:44:26
6864771,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,eth2,1000000,1527279,4,2023-05-08 15:44:26
6864776,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,eth1,10000000,30,4,2023-05-08 15:44:26
6951276,HLC9106.DATA.CP15600.FWPUB.01,10.60.221.45,bond1.46,40000000,0,0,2023-05-08 15:44:27
6951281,HLC9106.DATA.CP15600.FWPUB.01,10.60.221.45,bond1.47,40000000,664,248,2023-05-08 15:44:27
7091291,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.23,40000000,0,0,2023-05-08 15:44:26
7091296,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond2,2000000,1527279,33391,2023-05-08 15:44:26
7091301,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.25,40000000,0,0,2023-05-08 15:44:26
7091306,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.24,40000000,0,0,2023-05-08 15:44:26
7091311,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.22,40000000,303,347,2023-05-08 15:44:26
7091316,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.50,40000000,0,0,2023-05-08 15:44:26
7091321,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.26,40000000,0,0,2023-05-08 15:44:26
7091326,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.28,40000000,0,0,2023-05-08 15:44:26
7091331,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.27,40000000,0,0,2023-05-08 15:44:26
7091336,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1,40000000,627,610,2023-05-08 15:44:26
7104626,SPHL08FIREWALL01,10.255.113.76,eth2,1000000,269474,4,2023-05-08 15:44:27
7104631,SPHL08FIREWALL01,10.255.113.76,eth1,10000000,529,46,2023-05-08 15:44:27
7104636,SPHL08FIREWALL01,10.255.113.76,eth2,1000000,4,33158,2023-05-08 15:44:27
7104641,SPHL08FIREWALL02,10.255.113.77,eth2,1000000,33167,4,2023-05-08 15:44:27
7104646,SPHL08FIREWALL02,10.255.113.77,eth2,1000000,4,269912,2023-05-08 15:44:27
7104651,SPHL08FIREWALL02,10.255.113.77,eth1,10000000,24546530,20279068,2023-05-08 15:44:27
7104681,HLC9106.CLOUD.CP15600.FWPRI.02,10.255.211.11,eth1,10000000,95,33,2023-05-08 15:44:26
7104691,HLC9106.CLOUD.CP15600.FWPRI.02,10.255.211.11,eth2,1000000,481292,34445,2023-05-08 15:44:26
7104701,HLC9106.CLOUD.CP15600.FWPRI.02,10.255.211.11,eth2,1000000,470751,2623,2023-05-08 15:44:26
7104711,HLC9106.CLOUD.CP15600.FWPRI.02,10.255.211.11,eth1,10000000,27,27,2023-05-08 15:44:26
7104886,HLC9106.CLOUD.CP15600.FWVAS.02,10.255.211.91,eth2,1000000,4,1527342,2023-05-08 15:44:26
7104891,HLC9106.CLOUD.CP15600.FWVAS.02,10.255.211.91,eth1,10000000,186857811,59975,2023-05-08 15:44:26
7104896,HLC9106.CLOUD.CP15600.FWVAS.02,10.255.211.91,eth2,1000000,33392,4,2023-05-08 15:44:26
7104901,HLC9106.CLOUD.CP15600.FWVAS.02,10.255.211.91,eth1,10000000,180769324,176182486,2023-05-08 15:44:26
7104911,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,eth1,10000000,555880067,436623885,2023-05-08 15:44:27
7104916,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,eth2,1000000,32906,276953,2023-05-08 15:44:27
7104921,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,eth2,1000000,1115,6,2023-05-08 15:44:27
7104926,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,eth1,10000000,0,0,2023-05-08 15:44:27
7104971,SPGM01DRFIREWALL01,10.255.113.92,eth2,1000000,45691,32862,2023-05-08 15:44:27
7104976,SPGM01DRFIREWALL01,10.255.113.92,eth1,10000000,272,519,2023-05-08 15:44:27
7104981,SPGM01DRFIREWALL01,10.255.113.92,eth2,1000000,23752,121,2023-05-08 15:44:27
7105061,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,eth2,1000000,601025,2782,2023-05-08 15:44:27
7105066,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,eth1,10000000,372,372,2023-05-08 15:44:27
7105071,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,eth1,10000000,4,4,2023-05-08 15:44:27
7105076,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,eth2,1000000,590845,28525,2023-05-08 15:44:27
7105081,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,eth1,10000000,100436556,94702455,2023-05-08 15:44:27
7105086,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,eth2,1000000,28535,591071,2023-05-08 15:44:27
7105091,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,eth2,1000000,2851,601223,2023-05-08 15:44:27
7105096,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,eth1,10000000,95297536,89802784,2023-05-08 15:44:27
7105101,HLC9106.CLOUD.CP15600.FWPRI.03,10.60.249.82,eth2,1000000,505134,10649,2023-05-08 15:44:27
7105106,HLC9106.CLOUD.CP15600.FWPRI.03,10.60.249.82,eth2,1000000,509753,21306,2023-05-08 15:44:27
7105111,HLC9106.CLOUD.CP15600.FWPRI.03,10.60.249.82,eth1,10000000,678,658,2023-05-08 15:44:27
7105116,HLC9106.CLOUD.CP15600.FWPRI.03,10.60.249.82,eth1,10000000,22,4,2023-05-08 15:44:27
7105246,HLC9106.DATA.CP15600.FWPUB.01,10.60.221.45,eth1,10000000,762,4,2023-05-08 15:44:27
7105251,HLC9106.DATA.CP15600.FWPUB.01,10.60.221.45,eth2,1000000,36515,32853,2023-05-08 15:44:27
7105256,HLC9106.DATA.CP15600.FWPUB.01,10.60.221.45,eth2,1000000,4,4,2023-05-08 15:44:27
7105261,HLC9106.DATA.CP15600.FWPUB.01,10.60.221.45,eth1,10000000,762,500,2023-05-08 15:44:27
7105336,HLC9106.DATA.CP15600.FWPUB.02,10.60.221.46,bond1.46,40000000,431193245,2,2023-05-08 15:44:27
7105341,HLC9106.DATA.CP15600.FWPUB.02,10.60.221.46,eth2,1000000,4,4,2023-05-08 15:44:27
7105346,HLC9106.DATA.CP15600.FWPUB.02,10.60.221.46,eth1,10000000,159155872,4,2023-05-08 15:44:27
7105351,HLC9106.DATA.CP15600.FWPUB.02,10.60.221.46,bond1.47,40000000,220,759,2023-05-08 15:44:27
7105356,HLC9106.DATA.CP15600.FWPUB.02,10.60.221.46,eth2,1000000,32938,36520,2023-05-08 15:44:27
7105361,HLC9106.DATA.CP15600.FWPUB.02,10.60.221.46,eth1,10000000,152452236,455573643,2023-05-08 15:44:27
7105471,HLC9106.DATA.CP15600.FWPRI.02,10.255.213.75,eth1,10000000,523,500,2023-05-08 15:44:27
7105476,HLC9106.DATA.CP15600.FWPRI.02,10.255.213.75,eth2,1000000,276498,32905,2023-05-08 15:44:27
7105481,HLC9106.DATA.CP15600.FWPRI.02,10.255.213.75,eth2,1000000,6,1115,2023-05-08 15:44:27
7105486,HLC9106.DATA.CP15600.FWPRI.02,10.255.213.75,eth1,10000000,21,275,2023-05-08 15:44:27
7105646,SPGM01DRFIREWALL02,10.255.113.93,eth2,1000000,32855,45699,2023-05-08 15:44:27
7105651,SPGM01DRFIREWALL02,10.255.113.93,eth1,10000000,2421269,1799867,2023-05-08 15:44:27
7105656,SPGM01DRFIREWALL02,10.255.113.93,eth2,1000000,121,23722,2023-05-08 15:44:27
7105691,HLC9106.CLOUD.CP15600.FWPRI.04,10.60.249.83,eth2,1000000,10615,504418,2023-05-08 15:44:27
7105696,HLC9106.CLOUD.CP15600.FWPRI.04,10.60.249.83,eth2,1000000,21306,508963,2023-05-08 15:44:27
7105701,HLC9106.CLOUD.CP15600.FWPRI.04,10.60.249.83,eth1,10000000,16942526,24310730,2023-05-08 15:44:27
7105706,HLC9106.CLOUD.CP15600.FWPRI.04,10.60.249.83,eth1,10000000,16467432,13075842,2023-05-08 15:44:27
7105836,SPGM01DRFIREWALL01,10.255.113.92,eth3,10000000,274,25,2023-05-08 15:44:27
7159736,HLC9105.CLOUD.ASR9912.BB.01,10.60.249.37,MgmtEth0/RP1/CPU0/0,1000000,72,147,2023-05-08 15:44:22
7159741,HLC9105.CLOUD.ASR9912.BB.01,10.60.249.37,MgmtEth0/RP0/CPU0/0,1000000,0,0,2023-05-08 15:44:22
7162451,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,MgmtEth0/RSP1/CPU0/0,1000000,22,37,2023-05-08 15:44:22
7162456,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,MgmtEth0/RSP0/CPU0/0,1000000,0,0,2023-05-08 15:44:22
7175311,HLC9105.CLOUD.ASR9912.BB.02,10.60.249.38,MgmtEth0/RP0/CPU0/0,1000000,72,187,2023-05-08 15:44:22
7175316,HLC9105.CLOUD.ASR9912.BB.02,10.60.249.38,MgmtEth0/RP1/CPU0/0,1000000,0,0,2023-05-08 15:44:22
7448869,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.63,40000000,0,0,2023-05-08 15:44:26
7448887,HLC9106.CLOUD.CP15600.FWVAS.02,10.255.211.91,bond1.63,40000000,170708482,19986820,2023-05-08 15:44:26
7454911,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,bond1.64,40000000,9,90,2023-05-08 15:44:27
7454935,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,bond1.64,40000000,0,0,2023-05-08 15:44:27
7569013,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.702,40000000,0,0,2023-05-08 15:44:26
7569019,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.703,40000000,0,0,2023-05-08 15:44:26
7569025,HLC9106.CLOUD.CP15600.FWVAS.02,10.255.211.91,bond1.703,40000000,37900,31929,2023-05-08 15:44:26
7569031,HLC9106.CLOUD.CP15600.FWVAS.02,10.255.211.91,bond1.702,40000000,90092,90682,2023-05-08 15:44:26
7569595,HLC9106.CLOUD.CP15600.FWPUB.02,10.60.249.49,bond1.706,40000000,1274760,29484,2023-05-08 15:44:27
7569601,HLC9106.CLOUD.CP15600.FWPUB.01,10.60.249.48,bond1.706,40000000,157,184,2023-05-08 15:44:27
7736869,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.705,40000000,0,0,2023-05-08 15:44:26
7736875,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.704,40000000,0,0,2023-05-08 15:44:26
7736881,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.712,40000000,226,255,2023-05-08 15:44:26
7736887,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.707,40000000,0,0,2023-05-08 15:44:26
7736893,HLC9106.CLOUD.CP15600.FWVAS.01,10.255.211.90,bond1.706,40000000,0,0,2023-05-08 15:44:26
