id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6516041,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet2/36,100000000,256420680,170300614,2023-05-08 15:54:21
6516046,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/3,100000000,796736952,818235961,2023-05-08 15:54:21
6516051,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet2/18,100000000,682353080,171711115,2023-05-08 15:54:21
6516056,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/27,100000000,138700369,402190564,2023-05-08 15:54:21
6516061,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/17,100000000,575625073,712599064,2023-05-08 15:54:21
6516066,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/24,100000000,552220688,570517017,2023-05-08 15:54:21
6516071,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/28,100000000,85502855,121683469,2023-05-08 15:54:21
6516076,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/6,100000000,879941542,737646077,2023-05-08 15:54:21
6516081,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/2,100000000,694872627,1241216127,2023-05-08 15:54:21
6516086,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/14,100000000,1396157884,942307773,2023-05-08 15:54:21
6516091,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/35,100000000,8223737,45848484,2023-05-08 15:54:21
6516096,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/12,100000000,639159677,584215224,2023-05-08 15:54:21
6516101,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/10,100000000,700540678,1101791279,2023-05-08 15:54:21
6516106,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/16,100000000,1363297807,1592399796,2023-05-08 15:54:21
6516111,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet2/4,100000000,396762311,295716161,2023-05-08 15:54:21
6516116,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/7,100000000,865690952,798165340,2023-05-08 15:54:21
6516121,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/8,100000000,959968149,701371861,2023-05-08 15:54:21
6516126,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/36,100000000,266100404,171020331,2023-05-08 15:54:21
6516141,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/11,100000000,538540747,643358028,2023-05-08 15:54:21
6516146,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/21,100000000,692436753,843575378,2023-05-08 15:54:21
6516151,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/31,100000000,573967135,562174388,2023-05-08 15:54:21
6516156,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet2/3,100000000,228978909,285373937,2023-05-08 15:54:21
6516161,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/30,100000000,597019555,451763355,2023-05-08 15:54:21
6516166,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/25,100000000,568065046,563226841,2023-05-08 15:54:21
6516171,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet2/2,100000000,115755716,96714696,2023-05-08 15:54:21
6516176,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/33,100000000,135559500,163209410,2023-05-08 15:54:21
6516181,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/4,100000000,782892450,695129191,2023-05-08 15:54:21
6516186,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/23,100000000,376844898,470237193,2023-05-08 15:54:21
6516191,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/20,100000000,762996449,837007277,2023-05-08 15:54:21
6516196,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/19,100000000,722866715,765501225,2023-05-08 15:54:21
6516201,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/29,100000000,100836284,120954295,2023-05-08 15:54:21
6516206,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/5,100000000,912533690,794256379,2023-05-08 15:54:21
6516211,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/22,100000000,375591180,470762224,2023-05-08 15:54:21
6516216,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/32,100000000,148206696,174260583,2023-05-08 15:54:21
6516221,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/34,100000000,5174432,48312446,2023-05-08 15:54:21
6516226,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/15,100000000,1224546442,1322907879,2023-05-08 15:54:21
6516231,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/9,100000000,1078666830,1133003919,2023-05-08 15:54:21
6516236,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/13,100000000,1243454205,916999680,2023-05-08 15:54:21
6516241,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet2/1,100000000,117473499,116279549,2023-05-08 15:54:21
6516246,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet2/36,100000000,249452718,156690154,2023-05-08 15:54:21
6516251,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/3,100000000,821308398,611740915,2023-05-08 15:54:21
6516256,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet2/18,100000000,620822777,151006222,2023-05-08 15:54:21
6516261,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/27,100000000,306031863,150438108,2023-05-08 15:54:21
6516266,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/17,100000000,706469801,866807836,2023-05-08 15:54:21
6516271,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/24,100000000,551897724,438779941,2023-05-08 15:54:21
6516276,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/28,100000000,119193444,126666992,2023-05-08 15:54:21
6516281,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/6,100000000,936638928,933791218,2023-05-08 15:54:21
6516286,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/2,100000000,746767580,613168113,2023-05-08 15:54:21
6516291,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/14,100000000,1210298738,1186734699,2023-05-08 15:54:21
6516296,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/35,100000000,4453804,50303682,2023-05-08 15:54:21
6516301,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/12,100000000,490891150,699083671,2023-05-08 15:54:21
6516306,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/16,100000000,1331605788,1253781372,2023-05-08 15:54:21
6516311,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet2/4,100000000,369054672,343183989,2023-05-08 15:54:21
6516316,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/7,100000000,838066059,929169465,2023-05-08 15:54:21
6516321,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/8,100000000,1063692363,944092921,2023-05-08 15:54:21
6516326,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/36,100000000,285604493,195634981,2023-05-08 15:54:21
6516331,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/1,100000000,1440671977,623129658,2023-05-08 15:54:21
6516336,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/26,100000000,309307635,213467657,2023-05-08 15:54:21
6516341,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/11,100000000,494792235,701145080,2023-05-08 15:54:21
6516346,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/21,100000000,572795198,937851036,2023-05-08 15:54:21
6516351,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/18,100000000,727286052,177408707,2023-05-08 15:54:21
6516356,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/31,100000000,562489510,574459409,2023-05-08 15:54:21
6516361,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet2/3,100000000,212026358,280118731,2023-05-08 15:54:21
6516366,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/30,100000000,580218400,484287906,2023-05-08 15:54:21
6516371,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet2/2,100000000,130123545,109733531,2023-05-08 15:54:21
6516376,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/33,100000000,142802773,206350084,2023-05-08 15:54:21
6516381,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/4,100000000,821333739,711021888,2023-05-08 15:54:21
6516386,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/23,100000000,344400508,514537416,2023-05-08 15:54:21
6516391,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/20,100000000,715322036,911915229,2023-05-08 15:54:21
6516396,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/19,100000000,800243614,853090397,2023-05-08 15:54:21
6516401,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/29,100000000,129755787,122752662,2023-05-08 15:54:21
6516406,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/5,100000000,934792800,892017039,2023-05-08 15:54:21
6516411,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/22,100000000,376721122,499503546,2023-05-08 15:54:21
6516416,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/32,100000000,148222803,196163180,2023-05-08 15:54:21
6516421,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/34,100000000,7533580,51435395,2023-05-08 15:54:21
6516426,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/15,100000000,1172378631,1622378667,2023-05-08 15:54:21
6516431,HLC9106_DATA_NX9508_SPINE_02,10.60.221.38,Ethernet1/9,100000000,957061210,1196213813,2023-05-08 15:54:21
6531986,HLC9106_DATA_NX9508_SPINE_01,10.60.221.37,Ethernet1/18,100000000,654475044,152849859,2023-05-08 15:54:21
6728646,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/11,1000000,0,76,2023-05-08 15:54:22
6728651,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/21,1000000,0,74,2023-05-08 15:54:22
6728656,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/32,1000000,0,74,2023-05-08 15:54:22
6728661,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/14,1000000,0,74,2023-05-08 15:54:22
6728666,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/25,1000000,0,74,2023-05-08 15:54:22
6728671,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/49,10000000,5994,5011,2023-05-08 15:54:22
6728676,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/35,1000000,0,74,2023-05-08 15:54:22
6728681,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/13,1000000,0,74,2023-05-08 15:54:22
6728686,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/18,1000000,0,74,2023-05-08 15:54:22
6728691,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/50,10000000,4431,1659,2023-05-08 15:54:22
6728696,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/36,1000000,0,74,2023-05-08 15:54:22
6728701,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/34,1000000,0,74,2023-05-08 15:54:22
6728706,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/12,1000000,0,76,2023-05-08 15:54:22
6728711,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/3,1000000,0,76,2023-05-08 15:54:22
6728716,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/37,1000000,0,74,2023-05-08 15:54:22
6728721,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/33,1000000,0,74,2023-05-08 15:54:22
6728726,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/15,1000000,0,74,2023-05-08 15:54:22
6728731,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/19,1000000,0,74,2023-05-08 15:54:22
6728736,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/31,1000000,0,74,2023-05-08 15:54:22
6728741,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/4,1000000,0,74,2023-05-08 15:54:22
6728746,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/10,1000000,0,74,2023-05-08 15:54:22
6728751,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/27,1000000,0,74,2023-05-08 15:54:22
6728756,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/42,1000000,1635,1089,2023-05-08 15:54:22
6728761,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/1,1000000,0,74,2023-05-08 15:54:22
6728766,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/7,1000000,0,76,2023-05-08 15:54:22
6728771,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/16,1000000,0,74,2023-05-08 15:54:22
6728776,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/29,1000000,0,74,2023-05-08 15:54:22
6728781,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/41,1000000,1509,1122,2023-05-08 15:54:22
6728786,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/23,1000000,0,74,2023-05-08 15:54:22
6728791,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/17,1000000,0,74,2023-05-08 15:54:22
6728796,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/24,1000000,0,74,2023-05-08 15:54:22
6728801,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/8,1000000,0,76,2023-05-08 15:54:22
6728806,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/39,1000000,0,74,2023-05-08 15:54:22
6728811,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/28,1000000,0,74,2023-05-08 15:54:22
6728816,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/9,1000000,0,76,2023-05-08 15:54:22
6728821,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/38,1000000,0,74,2023-05-08 15:54:22
6728826,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/26,1000000,0,74,2023-05-08 15:54:22
6728836,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/22,1000000,0,74,2023-05-08 15:54:22
6728841,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/2,1000000,0,76,2023-05-08 15:54:22
6728846,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/6,1000000,0,76,2023-05-08 15:54:22
6728851,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/30,1000000,0,74,2023-05-08 15:54:22
6728856,HLC9106.DATA.NX92348.MGT.01,10.60.221.81,Ethernet1/40,1000000,0,74,2023-05-08 15:54:22
6756891,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/11,1000000,0,75,2023-05-08 15:54:22
6756896,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/21,1000000,0,75,2023-05-08 15:54:22
6756901,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/14,1000000,0,75,2023-05-08 15:54:22
6756906,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/25,1000000,0,75,2023-05-08 15:54:22
6756911,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/49,10000000,12179,157296,2023-05-08 15:54:22
6756916,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/35,1000000,3295,1893,2023-05-08 15:54:22
6756921,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/13,1000000,0,75,2023-05-08 15:54:22
6756931,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/50,10000000,7139,362126,2023-05-08 15:54:22
6756936,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/36,1000000,3935,2152,2023-05-08 15:54:22
6756941,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/34,1000000,0,49,2023-05-08 15:54:22
6756946,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/12,1000000,0,75,2023-05-08 15:54:22
6756951,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/3,1000000,11650,429,2023-05-08 15:54:22
6756956,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/37,1000000,1310,1004,2023-05-08 15:54:22
6756961,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/15,1000000,0,75,2023-05-08 15:54:22
6756966,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/19,1000000,0,75,2023-05-08 15:54:22
6756971,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/4,1000000,0,75,2023-05-08 15:54:22
6756976,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/10,1000000,0,75,2023-05-08 15:54:22
6756981,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/27,1000000,0,75,2023-05-08 15:54:22
6756986,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/42,1000000,1796,1229,2023-05-08 15:54:22
6756991,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/1,1000000,373401,6704,2023-05-08 15:54:22
6756996,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/7,1000000,0,75,2023-05-08 15:54:22
6757001,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/16,1000000,0,75,2023-05-08 15:54:22
6757006,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/29,1000000,0,75,2023-05-08 15:54:22
6757011,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/41,1000000,1718,1155,2023-05-08 15:54:22
6757016,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/23,1000000,0,75,2023-05-08 15:54:22
6757021,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/17,1000000,0,75,2023-05-08 15:54:22
6757026,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/24,1000000,0,75,2023-05-08 15:54:22
6757031,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/8,1000000,0,75,2023-05-08 15:54:22
6757036,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/28,1000000,0,75,2023-05-08 15:54:22
6757041,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/9,1000000,0,75,2023-05-08 15:54:22
6757046,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/26,1000000,0,75,2023-05-08 15:54:22
6757051,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/5,1000000,0,75,2023-05-08 15:54:22
6757056,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/22,1000000,0,75,2023-05-08 15:54:22
6757061,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/2,1000000,4407,158,2023-05-08 15:54:22
6757066,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/6,1000000,0,75,2023-05-08 15:54:22
6757071,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/30,1000000,0,75,2023-05-08 15:54:22
6757076,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/40,1000000,1180,175,2023-05-08 15:54:22
6757081,HLC9106.DATA.NX92348.MGT.07,10.60.221.87,Ethernet1/20,1000000,0,75,2023-05-08 15:54:22
6757086,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/11,1000000,682,1563,2023-05-08 15:54:22
6757091,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/21,1000000,683,1539,2023-05-08 15:54:22
6757096,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/32,1000000,683,1553,2023-05-08 15:54:22
6757101,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/14,1000000,662,1538,2023-05-08 15:54:22
6757106,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/25,1000000,662,1529,2023-05-08 15:54:22
6757111,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/49,10000000,6870,15028,2023-05-08 15:54:22
6757116,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/35,1000000,662,1503,2023-05-08 15:54:22
6757121,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/13,1000000,662,1503,2023-05-08 15:54:22
6757126,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/18,1000000,683,1564,2023-05-08 15:54:22
6757131,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/50,10000000,3852,14500,2023-05-08 15:54:22
6757136,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/36,1000000,661,1537,2023-05-08 15:54:22
6757141,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/34,1000000,662,1564,2023-05-08 15:54:22
6757146,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/12,1000000,682,1565,2023-05-08 15:54:22
6757151,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/3,1000000,681,1540,2023-05-08 15:54:22
6757156,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/37,1000000,661,1529,2023-05-08 15:54:22
6757161,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/33,1000000,662,1539,2023-05-08 15:54:22
6757166,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/15,1000000,662,1564,2023-05-08 15:54:22
6757171,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/19,1000000,662,1536,2023-05-08 15:54:22
6757176,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/31,1000000,683,1551,2023-05-08 15:54:22
6757181,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/4,1000000,683,1554,2023-05-08 15:54:22
6757186,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/10,1000000,682,1538,2023-05-08 15:54:22
6757191,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/27,100000,662,1528,2023-05-08 15:54:22
6757196,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/42,1000000,1546,1137,2023-05-08 15:54:22
6757201,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/1,1000000,683,1564,2023-05-08 15:54:22
6757206,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/7,1000000,662,1529,2023-05-08 15:54:22
6757211,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/16,1000000,662,1563,2023-05-08 15:54:22
6757216,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/29,1000000,683,1539,2023-05-08 15:54:22
6757221,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/41,1000000,1573,1176,2023-05-08 15:54:22
6757226,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/23,1000000,683,1553,2023-05-08 15:54:22
6757231,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/17,1000000,661,1539,2023-05-08 15:54:22
6757236,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/24,1000000,662,1503,2023-05-08 15:54:22
6757241,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/8,1000000,662,1528,2023-05-08 15:54:22
6757246,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/39,1000000,662,1540,2023-05-08 15:54:22
6757251,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/28,1000000,683,1552,2023-05-08 15:54:22
6757256,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/9,1000000,662,1565,2023-05-08 15:54:22
6757261,HLC9106.DATA.NX92348.MGT.10,10.60.221.90,Ethernet1/38,1000000,683,1515,2023-05-08 15:54:22
