id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6476006,HLC9106_DATA_NX93180_LEAF_04,10.60.221.4,Ethernet1/53,100000000,124601122,133254029,2023-05-08 15:54:21
6476011,HLC9106_DATA_NX93180_LEAF_04,10.60.221.4,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476026,HLC9106_DATA_NX93180_LEAF_05,10.60.221.5,Ethernet1/54,100000000,108461599,126803906,2023-05-08 15:54:21
6476031,HLC9106_DATA_NX93180_LEAF_05,10.60.221.5,port,200000000,230003631,343336468,2023-05-08 15:54:21
6476036,HLC9106_DATA_NX93180_LEAF_05,10.60.221.5,Ethernet1/53,100000000,121541146,216533268,2023-05-08 15:54:21
6476041,HLC9106_DATA_NX93180_LEAF_05,10.60.221.5,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476056,HLC9106_DATA_NX93180_LEAF_06,10.60.221.6,Ethernet1/54,100000000,212978276,119540522,2023-05-08 15:54:21
6476061,HLC9106_DATA_NX93180_LEAF_06,10.60.221.6,port,200000000,339057518,224626100,2023-05-08 15:54:21
6476066,HLC9106_DATA_NX93180_LEAF_06,10.60.221.6,Ethernet1/53,100000000,126075636,105085254,2023-05-08 15:54:21
6476071,HLC9106_DATA_NX93180_LEAF_06,10.60.221.6,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476086,HLC9106_DATA_NX93180_LEAF_07,10.60.221.7,Ethernet1/54,100000000,67349174,251329506,2023-05-08 15:54:21
6476091,HLC9106_DATA_NX93180_LEAF_07,10.60.221.7,port,200000000,131584390,388131432,2023-05-08 15:54:21
6476096,HLC9106_DATA_NX93180_LEAF_07,10.60.221.7,Ethernet1/53,100000000,71317650,162215807,2023-05-08 15:54:21
6476101,HLC9106_DATA_NX93180_LEAF_07,10.60.221.7,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476116,HLC9106_DATA_NX93180_LEAF_08,10.60.221.8,Ethernet1/54,100000000,256749281,66253012,2023-05-08 15:54:21
6476121,HLC9106_DATA_NX93180_LEAF_08,10.60.221.8,port,200000000,388976473,132704471,2023-05-08 15:54:21
6476126,HLC9106_DATA_NX93180_LEAF_08,10.60.221.8,Ethernet1/53,100000000,163456122,71470344,2023-05-08 15:54:21
6476131,HLC9106_DATA_NX93180_LEAF_08,10.60.221.8,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476176,HLC9106_DATA_NX93180_LEAF_10,10.60.221.10,Ethernet1/54,100000000,278575795,103348474,2023-05-08 15:54:21
6476181,HLC9106_DATA_NX93180_LEAF_10,10.60.221.10,port,200000000,368033531,239404838,2023-05-08 15:54:21
6476186,HLC9106_DATA_NX93180_LEAF_10,10.60.221.10,Ethernet1/53,100000000,102097863,143614701,2023-05-08 15:54:21
6476191,HLC9106_DATA_NX93180_LEAF_10,10.60.221.10,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476206,HLC9106_DATA_NX93180_LEAF_11,10.60.221.11,Ethernet1/54,100000000,7955979,7858132,2023-05-08 15:54:21
6476211,HLC9106_DATA_NX93180_LEAF_11,10.60.221.11,port,200000000,16420017,14641816,2023-05-08 15:54:21
6476216,HLC9106_DATA_NX93180_LEAF_11,10.60.221.11,Ethernet1/53,100000000,10342443,6850539,2023-05-08 15:54:21
6476221,HLC9106_DATA_NX93180_LEAF_11,10.60.221.11,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476236,HLC9106_DATA_NX93180_LEAF_12,10.60.221.12,Ethernet1/54,100000000,7856263,7921868,2023-05-08 15:54:21
6476241,HLC9106_DATA_NX93180_LEAF_12,10.60.221.12,port,200000000,14475312,16811829,2023-05-08 15:54:21
6476246,HLC9106_DATA_NX93180_LEAF_12,10.60.221.12,Ethernet1/53,100000000,6851666,10850730,2023-05-08 15:54:21
6476251,HLC9106_DATA_NX93180_LEAF_12,10.60.221.12,Vlan3600,1000000,0,0,2023-05-08 15:54:21
