id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
3645356,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan201,1000000,0,0,2023-05-08 15:54:00
3645361,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan201,1000000,2021036,25548236,2023-05-08 15:54:00
3645366,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan202,1000000,256441,722890,2023-05-08 15:54:00
3645371,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan202,1000000,1245891,0,2023-05-08 15:54:00
3645376,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Ethernet1/54,40000000,1773,1491,2023-05-08 15:54:00
3645381,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Ethernet1/54,40000000,1494,1752,2023-05-08 15:54:00
3645386,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan203,1000000,17618315,0,2023-05-08 15:54:00
3645391,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan203,1000000,0,19911616,2023-05-08 15:54:00
3645396,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Ethernet1/46,10000000,60447186,66560044,2023-05-08 15:54:00
3645401,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Ethernet1/46,10000000,41197387,135812212,2023-05-08 15:54:00
3645406,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan105,1000000,35640539,59127189,2023-05-08 15:54:00
3645411,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan104,1000000,20096258,118358738,2023-05-08 15:54:00
3646216,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,port,10000000,72036501,27414946,2023-05-08 15:54:00
3646221,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,port,10000000,8366228,26915370,2023-05-08 15:54:00
3646226,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Ethernet1/1,10000000,25822674,6076224,2023-05-08 15:54:00
3646231,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Ethernet1/2,10000000,71996159,27414884,2023-05-08 15:54:00
3646236,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,port,10000000,25822595,6076215,2023-05-08 15:54:00
3646241,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Ethernet1/1,10000000,19506151,25380275,2023-05-08 15:54:00
3646246,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Ethernet1/2,10000000,8366233,26915167,2023-05-08 15:54:00
3646251,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,port,10000000,19506432,25388889,2023-05-08 15:54:00
3756171,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,port,10000000,720,932,2023-05-08 15:54:00
3756176,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,port,10000000,801,960,2023-05-08 15:54:00
3756181,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Ethernet1/9,10000000,253,49,2023-05-08 15:54:00
3756186,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Ethernet1/9,10000000,56,50,2023-05-08 15:54:00
3756191,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,port,10000000,253,49,2023-05-08 15:54:00
3756196,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,port,10000000,56,50,2023-05-08 15:54:00
3756201,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Ethernet1/8,10000000,60846390,25910648,2023-05-08 15:54:00
3756206,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Ethernet1/8,10000000,64302844,26176787,2023-05-08 15:54:00
3765851,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan458,1000000,23718953,26784054,2023-05-08 15:54:00
3765856,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan658,1000000,59135224,2604936,2023-05-08 15:54:00
3765861,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan458,1000000,15874398,24408476,2023-05-08 15:54:00
3765866,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,port,10000000,64302851,26176324,2023-05-08 15:54:00
3765871,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan593,1000000,811582,467575,2023-05-08 15:54:00
3765876,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan658,1000000,58274088,1498292,2023-05-08 15:54:00
3765881,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan523,1000000,6673,8770,2023-05-08 15:54:00
3765886,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,port,10000000,60866226,25902195,2023-05-08 15:54:00
3765891,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan593,1000000,272268,126150,2023-05-08 15:54:00
3765896,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan523,1000000,0,8782,2023-05-08 15:54:00
4869706,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan11,1000000,6468335,4994970,2023-05-08 15:54:00
4869726,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Ethernet1/10,10000000,6144627,4849020,2023-05-08 15:54:00
4869741,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan205,1000000,1231,0,2023-05-08 15:54:00
4869756,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan11,1000000,53,5673969,2023-05-08 15:54:00
4869761,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Ethernet1/10,10000000,80,5336969,2023-05-08 15:54:00
4869766,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan205,1000000,0,0,2023-05-08 15:54:00
5186116,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan120,1000000,48,48,2023-05-08 15:54:00
5186121,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan122,1000000,5754442,36943370,2023-05-08 15:54:00
5186126,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Vlan206,1000000,36943945,5754533,2023-05-08 15:54:00
5186131,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan121,1000000,48,48,2023-05-08 15:54:00
5186136,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan206,1000000,272,23667889,2023-05-08 15:54:00
5186141,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Vlan123,1000000,24075455,85,2023-05-08 15:54:00
6472531,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/49,100000000,5201,6841,2023-05-08 15:54:00
6472536,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,port,20000000,39,39,2023-05-08 15:54:00
6472541,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,port,20000000,782337170,165929453,2023-05-08 15:54:00
6472546,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/54,100000000,152797593,610645095,2023-05-08 15:54:00
6472551,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,port,200000000,9160,9520,2023-05-08 15:54:00
6472556,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,port,60000000,968551414,85421115,2023-05-08 15:54:00
6472561,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/53,100000000,161315146,717419894,2023-05-08 15:54:00
6472566,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/56,100000000,167887460,128084672,2023-05-08 15:54:00
6472576,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,port,60000000,0,0,2023-05-08 15:54:00
6472581,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/52,100000000,158621752,676927751,2023-05-08 15:54:00
6472586,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Vlan3600,1000000,0,0,2023-05-08 15:54:00
6472591,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/55,100000000,204647771,132982597,2023-05-08 15:54:00
6472606,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/49,100000000,6887,5211,2023-05-08 15:54:00
6472611,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,port,20000000,37,39,2023-05-08 15:54:00
6472626,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,port,20000000,112025682,186960531,2023-05-08 15:54:00
6472631,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/54,100000000,178392114,245295588,2023-05-08 15:54:00
6472636,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,port,200000000,9631,9158,2023-05-08 15:54:00
6472641,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,port,60000000,556819170,86202372,2023-05-08 15:54:00
6472646,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/53,100000000,190547356,288570456,2023-05-08 15:54:00
6472651,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/56,100000000,175971786,145537321,2023-05-08 15:54:00
6472661,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,port,60000000,0,0,2023-05-08 15:54:00
6472666,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/52,100000000,182567957,262244041,2023-05-08 15:54:00
6472671,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Vlan3600,1000000,0,0,2023-05-08 15:54:00
6472676,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/55,100000000,181687650,140378530,2023-05-08 15:54:00
6472681,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/51,100000000,158437067,266024349,2023-05-08 15:54:00
6476526,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/54,100000000,4534,3702,2023-05-08 15:54:00
6476531,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,port,200000000,5359,6732,2023-05-08 15:54:00
6476536,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/53,100000000,825,3030,2023-05-08 15:54:00
6476541,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Vlan3600,1000000,0,0,2023-05-08 15:54:00
6476561,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,port,200000000,6724,5341,2023-05-08 15:54:00
6476566,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/53,100000000,3032,823,2023-05-08 15:54:00
6476571,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Vlan3600,1000000,0,0,2023-05-08 15:54:00
6477341,HLC9106_DATA_NX93180_LEAF_32,10.60.221.32,Ethernet1/54,100000000,5736267,5026679,2023-05-08 15:54:00
6477346,HLC9106_DATA_NX93180_LEAF_32,10.60.221.32,port,200000000,13128618,8481540,2023-05-08 15:54:00
6477351,HLC9106_DATA_NX93180_LEAF_32,10.60.221.32,Ethernet1/53,100000000,7387955,4075441,2023-05-08 15:54:00
6477356,HLC9106_DATA_NX93180_LEAF_32,10.60.221.32,Vlan3600,1000000,0,0,2023-05-08 15:54:00
6477371,HLC9106_DATA_NX93180_LEAF_33,10.60.221.33,Ethernet1/54,100000000,2359,2374,2023-05-08 15:54:00
6477376,HLC9106_DATA_NX93180_LEAF_33,10.60.221.33,port,200000000,4432,5300,2023-05-08 15:54:00
6477381,HLC9106_DATA_NX93180_LEAF_33,10.60.221.33,Ethernet1/53,100000000,2077,2934,2023-05-08 15:54:00
6477386,HLC9106_DATA_NX93180_LEAF_33,10.60.221.33,Vlan3600,1000000,0,0,2023-05-08 15:54:00
6477401,HLC9106_DATA_NX93180_LEAF_34,10.60.221.34,Ethernet1/54,100000000,2429,2434,2023-05-08 15:54:00
6477406,HLC9106_DATA_NX93180_LEAF_34,10.60.221.34,port,200000000,5402,4569,2023-05-08 15:54:00
6477411,HLC9106_DATA_NX93180_LEAF_34,10.60.221.34,Ethernet1/53,100000000,2972,2134,2023-05-08 15:54:00
6477416,HLC9106_DATA_NX93180_LEAF_34,10.60.221.34,Vlan3600,1000000,0,0,2023-05-08 15:54:00
6477431,HLC9106_DATA_NX93180_LEAF_35,10.60.221.35,Ethernet1/54,100000000,847,2430,2023-05-08 15:54:00
6477436,HLC9106_DATA_NX93180_LEAF_35,10.60.221.35,port,200000000,5043,4757,2023-05-08 15:54:00
6477441,HLC9106_DATA_NX93180_LEAF_35,10.60.221.35,Ethernet1/53,100000000,4196,2327,2023-05-08 15:54:00
6477446,HLC9106_DATA_NX93180_LEAF_35,10.60.221.35,Vlan3600,1000000,0,0,2023-05-08 15:54:00
6477461,HLC9106_DATA_NX93180_LEAF_36,10.60.221.36,Ethernet1/54,100000000,2288,4168,2023-05-08 15:54:00
6477466,HLC9106_DATA_NX93180_LEAF_36,10.60.221.36,port,200000000,4710,5014,2023-05-08 15:54:00
6477471,HLC9106_DATA_NX93180_LEAF_36,10.60.221.36,Ethernet1/53,100000000,2426,845,2023-05-08 15:54:00
6477476,HLC9106_DATA_NX93180_LEAF_36,10.60.221.36,Vlan3600,1000000,0,0,2023-05-08 15:54:00
6478771,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478776,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478781,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478786,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,HundredGigE1/0/54,40000000,45476,46701,2023-05-08 15:54:00
6478791,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478796,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478801,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478806,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478811,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478816,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Register,100000000,0,0,2023-05-08 15:54:00
6478821,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,HundredGigE2/0/53,40000000,54211,79785,2023-05-08 15:54:00
6478826,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478831,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478836,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478841,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478846,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478851,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478856,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478861,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478866,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478871,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478876,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478881,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,M,1000000,1335,2473,2023-05-08 15:54:00
6478886,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478891,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478896,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478901,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478906,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478911,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,HundredGigE2/0/54,40000000,46736,45484,2023-05-08 15:54:00
6478916,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,Vsi,1000000,0,0,2023-05-08 15:54:00
6478921,HLC9106.IT.HP5940.LEAF.23,10.60.208.137,HundredGigE1/0/53,40000000,79793,54193,2023-05-08 15:54:00
6482346,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,port,20000000,4147,2507,2023-05-08 15:54:00
6482351,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/7,10000000,2063,1286,2023-05-08 15:54:00
6482356,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,port,20000000,125752,84600,2023-05-08 15:54:00
6482361,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/8,10000000,2112,1270,2023-05-08 15:54:00
6482366,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/5,10000000,79152,60154,2023-05-08 15:54:00
6482371,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/6,10000000,54560,42746,2023-05-08 15:54:00
6482376,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,port,20000000,4138,2563,2023-05-08 15:54:00
6482381,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/7,10000000,2120,1374,2023-05-08 15:54:00
6482386,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,port,20000000,106873,118732,2023-05-08 15:54:00
6482391,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/8,10000000,2073,1212,2023-05-08 15:54:00
6482396,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/5,10000000,58434,67185,2023-05-08 15:54:00
6482401,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/6,10000000,65044,64610,2023-05-08 15:54:00
6499841,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/37,10000000,19,20,2023-05-08 15:54:00
6499846,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,port,20000000,0,0,2023-05-08 15:54:00
6499851,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/42,10000000,19,19,2023-05-08 15:54:00
6499856,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/41,10000000,19,19,2023-05-08 15:54:00
6499861,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/48,10000000,167542613,14178028,2023-05-08 15:54:00
6499866,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/39,10000000,475648430,88810507,2023-05-08 15:54:00
6499871,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/38,10000000,12,20,2023-05-08 15:54:00
6499876,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/47,10000000,174272996,13960944,2023-05-08 15:54:00
6499881,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/2,10000000,4,1099,2023-05-08 15:54:00
6499886,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,port,20000000,31,40,2023-05-08 15:54:00
6499896,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/33,10000000,165752246,14057423,2023-05-08 15:54:00
6499901,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/1,10000000,546,846,2023-05-08 15:54:00
6499906,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,port,20000000,550,1951,2023-05-08 15:54:00
6499911,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/40,10000000,306717261,77122343,2023-05-08 15:54:00
6499916,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/37,10000000,12,20,2023-05-08 15:54:00
6499921,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,port,20000000,0,0,2023-05-08 15:54:00
6499926,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/42,10000000,18,19,2023-05-08 15:54:00
6499931,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/41,10000000,18,19,2023-05-08 15:54:00
6499936,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/48,10000000,91499376,14531266,2023-05-08 15:54:00
6499941,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/39,10000000,86069215,98452406,2023-05-08 15:54:00
6499946,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/38,10000000,19,19,2023-05-08 15:54:00
6499951,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/47,10000000,90259565,14612676,2023-05-08 15:54:00
6499956,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/2,10000000,5,489,2023-05-08 15:54:00
6499961,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,port,20000000,31,39,2023-05-08 15:54:00
6499971,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/33,10000000,93819063,14402011,2023-05-08 15:54:00
6499976,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/1,10000000,4,303,2023-05-08 15:54:00
6499981,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,port,20000000,9,795,2023-05-08 15:54:00
6499986,HLC9106_DATA_NX93240_BGW_02,10.60.221.40,Ethernet1/40,10000000,30006820,88518532,2023-05-08 15:54:00
6499991,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/3,10000000,278,906,2023-05-08 15:54:00
6499996,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,port,20000000,810,1746,2023-05-08 15:54:00
6500001,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/2,10000000,420680188,540699637,2023-05-08 15:54:00
6500006,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/4,10000000,533,839,2023-05-08 15:54:00
6500011,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/51,100000000,285571759,228489826,2023-05-08 15:54:00
6500016,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,port,10000000,420678366,540691196,2023-05-08 15:54:00
6500021,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/3,10000000,4,87,2023-05-08 15:54:00
6500026,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,port,20000000,9,519,2023-05-08 15:54:00
6500031,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/2,10000000,392626687,298395026,2023-05-08 15:54:00
6500036,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/4,10000000,5,445,2023-05-08 15:54:00
6500041,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/1,10000000,338551279,312628444,2023-05-08 15:54:00
6500046,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/51,100000000,291815141,395972342,2023-05-08 15:54:00
6500051,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,port,20000000,731176552,611024156,2023-05-08 15:54:00
6511096,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,Ethernet1/45,10000000,919566,83998,2023-05-08 15:54:00
6511101,HLC9106.IT.C3172.GOM.ASW02,10.60.138.62,port,10000000,919558,83998,2023-05-08 15:54:00
6516631,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/52,100000000,280967637,213557408,2023-05-08 15:54:00
6516636,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/52,100000000,345483579,371000780,2023-05-08 15:54:00
6702076,HLC9106_DATA_NX93180_LEAF_32,10.60.221.32,port,10000000,12392319,12460318,2023-05-08 15:54:00
6702081,HLC9106_DATA_NX93180_LEAF_32,10.60.221.32,Ethernet1/52,100000000,207133877,145221349,2023-05-08 15:54:00
6702086,HLC9106_DATA_NX93180_LEAF_32,10.60.221.32,Ethernet1/51,100000000,164250990,141497211,2023-05-08 15:54:00
6711621,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,Ethernet1/45,10000000,2353596,160288,2023-05-08 15:54:00
6711626,HLC9106.IT.C3172.GOM.ASW01,10.60.138.61,port,10000000,2353624,160289,2023-05-08 15:54:00
6804981,HLC9106.IT.HP5940.LEAF.25,10.60.208.176,Tunnel13,100000000,0,0,2023-05-08 15:54:00
6804986,HLC9106.IT.HP5940.LEAF.25,10.60.208.176,Vsi,1000000,0,4,2023-05-08 15:54:00
6804991,HLC9106.IT.HP5940.LEAF.25,10.60.208.176,Ten,10000000,790,46519,2023-05-08 15:54:00
6804996,HLC9106.IT.HP5940.LEAF.25,10.60.208.176,Ten,10000000,9225638,35203576,2023-05-08 15:54:00
6805001,HLC9106.IT.HP5940.LEAF.25,10.60.208.176,Tunnel7,100000000,0,0,2023-05-08 15:54:00
6805006,HLC9106.IT.HP5940.LEAF.25,10.60.208.176,Ten,10000000,18,46656,2023-05-08 15:54:00
