id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6485091,HLC9105.CLOUD.ASR9912.BB.02,10.60.249.38,CPU33313,0.1,0,3,2023-05-08 15:24:24
6485096,HLC9105.CLOUD.ASR9912.BB.02,10.60.249.38,CPU33345,0.1,0,1,2023-05-08 15:24:24
6485101,HLC9105.CLOUD.ASR9912.BB.02,10.60.249.38,CPU33569,0.1,0,4,2023-05-08 15:24:24
6485106,HLC9105.CLOUD.ASR9912.BB.02,10.60.249.38,CPU33601,0.1,0,1,2023-05-08 15:24:24
6485111,HLC9105.CLOUD.ASR9912.BB.02,10.60.249.38,CPU33825,0.1,0,3,2023-05-08 15:24:24
6485116,HLC9105.CLOUD.ASR9912.BB.02,10.60.249.38,CPU33857,0.1,0,1,2023-05-08 15:24:24
6485121,HLC9105.CLOUD.ASR9912.BB.02,10.60.249.38,CPU34081,0.1,0,2,2023-05-08 15:24:24
6485126,HLC9105.CLOUD.ASR9912.BB.02,10.60.249.38,CPU34113,0.1,0,1,2023-05-08 15:24:24
6485131,HLC9105.CLOUD.ASR9912.BB.02,10.60.249.38,0/FT0,0.1,0,10,2023-05-08 15:24:24
6485136,HLC9105.CLOUD.ASR9912.BB.02,10.60.249.38,0/FT1,0.1,0,10,2023-05-08 15:24:24
6485151,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,MEM_0/RSP0,1986506.752,0,808153088,2023-05-08 15:24:24
6485156,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,MEM_0/RSP0,20147773.44,0,5870585856,2023-05-08 15:24:24
6485161,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,MEM_0/RSP1,1986506.752,0,741804032,2023-05-08 15:24:24
6485166,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,MEM_0/RSP1,20147773.44,0,7214192640,2023-05-08 15:24:24
6485171,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,MEM_0/0,1032327.168,0,495243264,2023-05-08 15:24:24
6485176,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,MEM_0/0,15211405.31,0,5492783104,2023-05-08 15:24:24
6485181,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,MEM_0/1,1032327.168,0,491837440,2023-05-08 15:24:24
6485186,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,MEM_0/1,15211405.31,0,5478412288,2023-05-08 15:24:24
6485191,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,CPU33,0.1,0,1,2023-05-08 15:24:24
6485196,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,CPU65,0.1,0,1,2023-05-08 15:24:24
6485201,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,CPU289,0.1,0,1,2023-05-08 15:24:24
6485206,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,CPU321,0.1,0,1,2023-05-08 15:24:24
6485211,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,CPU33313,0.1,0,1,2023-05-08 15:24:24
6485216,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,CPU33345,0.1,0,1,2023-05-08 15:24:24
6485221,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,CPU33569,0.1,0,1,2023-05-08 15:24:24
6485226,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,CPU33601,0.1,0,1,2023-05-08 15:24:24
6485231,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,0/FT0,0.1,0,10,2023-05-08 15:24:24
6485236,HLC9105.CLOUD.ASR9910.RR.01,10.60.249.39,0/FT1,0.1,0,10,2023-05-08 15:24:24
6707036,SPGM01DRFIREWALL01,10.255.113.92,CPU3.0,0.1,0,0,2023-05-08 15:24:28
6707041,SPGM01DRFIREWALL01,10.255.113.92,CPU4.0,0.1,0,1,2023-05-08 15:24:28
6707046,SPGM01DRFIREWALL01,10.255.113.92,CPU5.0,0.1,0,1,2023-05-08 15:24:28
6707056,SPGM01DRFIREWALL01,10.255.113.92,CPU7.0,0.1,0,0,2023-05-08 15:24:28
6707061,SPGM01DRFIREWALL01,10.255.113.92,CPU8.0,0.1,0,0,2023-05-08 15:24:28
6707066,SPGM01DRFIREWALL01,10.255.113.92,CPU9.0,0.1,0,0,2023-05-08 15:24:28
6707071,SPGM01DRFIREWALL01,10.255.113.92,CPU10.0,0.1,0,1,2023-05-08 15:24:28
6707076,SPGM01DRFIREWALL01,10.255.113.92,CPU11.0,0.1,0,1,2023-05-08 15:24:28
6707081,SPGM01DRFIREWALL01,10.255.113.92,CPU12.0,0.1,0,0,2023-05-08 15:24:28
6707086,SPGM01DRFIREWALL01,10.255.113.92,CPU13.0,0.1,0,1,2023-05-08 15:24:28
6707091,SPGM01DRFIREWALL01,10.255.113.92,CPU14.0,0.1,0,0,2023-05-08 15:24:28
6707096,SPGM01DRFIREWALL01,10.255.113.92,CPU15.0,0.1,0,0,2023-05-08 15:24:28
6707101,SPGM01DRFIREWALL01,10.255.113.92,CPU16.0,0.1,0,0,2023-05-08 15:24:28
6707121,SPGM01DRFIREWALL01,10.255.113.92,CPU20.0,0.1,0,1,2023-05-08 15:24:28
6707126,SPGM01DRFIREWALL01,10.255.113.92,CPU21.0,0.1,0,1,2023-05-08 15:24:28
6707146,SPGM01DRFIREWALL01,10.255.113.92,CPU25.0,0.1,0,0,2023-05-08 15:24:28
6707151,SPGM01DRFIREWALL01,10.255.113.92,CPU26.0,0.1,0,1,2023-05-08 15:24:28
6707156,SPGM01DRFIREWALL01,10.255.113.92,CPU27.0,0.1,0,1,2023-05-08 15:24:28
